DT	WEBCT_KODS	KOMP_KODS	USR	IP	APJ
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	78848
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	70656
17-SEP-2006	2EKO1309	K_SAK	16826	2034	8767
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	SATR	16826	2034	45268
17-SEP-2006	2EKO1309	PDF-F	16826	2034	11627
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	PDF-F	16826	2034	427114
17-SEP-2006	2EKO1309	PDF-F	16826	2034	11612
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	PDF-F	16826	2034	371
17-SEP-2006	2EKO1309	SATR	16826	2034	10182
17-SEP-2006	2EKO1309	PDF-F	16826	2034	180173
17-SEP-2006	2EKO1309	PDF-F	16826	2034	61581
17-SEP-2006	2EKO1309	PDF-F	16826	2034	112365
17-SEP-2006	2EKO1309	DB_B	16826	2034	5556
17-SEP-2006	2EKO1309	PDF-F	16826	2034	38428
17-SEP-2006	2EKO1309	PDF-F	16826	2034	19372
17-SEP-2006	2EKO1309	SATR	16826	2034	45268
17-SEP-2006	2EKO1309	SATR	16826	2034	11588
17-SEP-2006	2EKO1309	SATR	16826	2034	10219
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT_K	16826	2034	819
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT_K	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	11596
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	21504
17-SEP-2006	2EKO1309	SATR	16826	2034	10165
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	CIT-F	16826	2034	11596
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	21504
17-SEP-2006	2EKO1309	SATR	16826	2034	10165
17-SEP-2006	2EKO1309	K_SAK	16826	2034	46948
17-SEP-2006	2EKO1309	K_SAK	16826	2034	8767
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	29696
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	CIT-F	16826	2034	21504
17-SEP-2006	2EKO1309	K_SAK	16826	2034	46948
17-SEP-2006	2EKO1309	K_SAK	16826	2034	8767
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	PDF-F	16826	2034	11612
17-SEP-2006	2EKO1309	SATR	16826	2034	10244
17-SEP-2006	2EKO1309	SATR	16826	2034	371
17-SEP-2006	2EKO1309	PDF-F	16826	2034	203979
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	SATR	16826	2034	34915
17-SEP-2006	2EKO1309	SATR	16826	2034	45268
17-SEP-2006	2EKO1309	PTSK	16826	8727	1118
17-SEP-2006	2EKO1309	PTSK	16826	8727	715
17-SEP-2006	2EKO1309	PTSK	16826	8727	92683
17-SEP-2006	2EKO1309	PTSK	16826	8727	748
17-SEP-2006	2EKO1309	PTSK	16826	8727	748
17-SEP-2006	2EKO1309	TSK	16826	8727	641
17-SEP-2006	2EKO1309	TSK	16826	8727	2469
17-SEP-2006	2EKO1309	TSK	16826	8727	910
17-SEP-2006	2EKO1309	DB_B	16826	8727	5554
17-SEP-2006	2EKO1309	B_B	16826	8727	5350
17-SEP-2006	2EKO1309	B_B	16826	8727	2805
17-SEP-2006	2EKO1309	B_B	16826	8727	5350
17-SEP-2006	2EKO1309	B_B	16826	8727	11010
17-SEP-2006	2EKO1309	B_B	16826	8727	17081
17-SEP-2006	2EKO1309	B_B	16826	8727	4529
17-SEP-2006	2EKO1309	C_B	16826	8727	58241
17-SEP-2006	2EKO1309	CIT-F	16826	8727	47807
17-SEP-2006	2EKO1309	K_SAK	16826	8727	8767
17-SEP-2006	2EKO1309	DB_B	16826	8727	5556
17-SEP-2006	2EKO1309	DB_B	16826	8727	5554
17-SEP-2006	2EKO1309	DB_B	16826	8727	7842
17-SEP-2006	2EKO1309	DB_B	16826	8727	626
17-SEP-2006	2EKO1309	DB_B	16826	8727	2318
17-SEP-2006	2EKO1309	DB_B	16826	8727	333
17-SEP-2006	2EKO1309	K_SAK	85122	2073	46948
17-SEP-2006	2EKO1309	K_SAK	85122	2073	8771
17-SEP-2006	2EKO1309	SATR	85122	2073	45268
17-SEP-2006	2EKO1309	CIT-F	85122	2073	11596
17-SEP-2006	2EKO1309	SATR	85122	2073	371
17-SEP-2006	2EKO1309	CIT-F	85122	2073	29696
17-SEP-2006	2EKO1309	SATR	85122	2073	10165
17-SEP-2006	2EKO1309	K_SAK	85122	2073	46948
17-SEP-2006	2EKO1309	K_SAK	85122	2073	8771
17-SEP-2006	2EKO1309	SATR	85122	2073	45268
17-SEP-2006	2EKO1309	CIT-F	85122	2073	11596
17-SEP-2006	2EKO1309	SATR	85122	2073	371
17-SEP-2006	2EKO1309	CIT-F	85122	2073	21504
17-SEP-2006	2EKO1309	SATR	85122	2073	10165
17-SEP-2006	2EKO1309	DB_B	101936	2169	5445
17-SEP-2006	2EKO1309	SATR	101936	2169	45268
17-SEP-2006	2EKO1309	K_SAK	101936	2169	46946
17-SEP-2006	2EKO1309	K_SAK	101936	2169	8771
17-SEP-2006	2EKO1309	K_SAK	111967	2051	46948
17-SEP-2006	2EKO1309	K_SAK	111967	2051	8771
17-SEP-2006	2EKO1309	K_SAK	111967	2051	46946
17-SEP-2006	2EKO1309	K_SAK	111967	2051	8771
17-SEP-2006	2EKO1309	P_B	319742	12583	4111
17-SEP-2006	2EKO1309	K_SAK	319742	12583	46944
17-SEP-2006	2EKO1309	K_SAK	319742	12583	8771
17-SEP-2006	2EKO1309	DB_B	319742	12583	5556
17-SEP-2006	2EKO1309	K_SAK	319742	12583	46944
17-SEP-2006	2EKO1309	K_SAK	319742	12583	8771
17-SEP-2006	2EKO1309	TSK	319742	12583	641
17-SEP-2006	2EKO1309	TSK	319742	12583	910
17-SEP-2006	2EKO1309	TSK	319742	12583	2469
17-SEP-2006	2EKO1309	MR_B	319742	12583	1308
17-SEP-2006	2EKO1309	P_B	319742	12583	4085
17-SEP-2006	2EKO1309	DB_B	319742	12583	5554
17-SEP-2006	2EKO1309	K_SAK	2925	2130	46948
17-SEP-2006	2EKO1309	K_SAK	2925	2130	8771
17-SEP-2006	2EKO1309	DB_B	2925	2130	5447
17-SEP-2006	2EKO1309	DB_B	2925	2130	4859
17-SEP-2006	2EKO1309	DB_B	2925	2130	626
17-SEP-2006	2EKO1309	DB_B	2925	2130	333
17-SEP-2006	2EKO1309	DB_B	2925	2130	2316
17-SEP-2006	2EKO1309	DB_B	2925	2130	112792
17-SEP-2006	2EKO1309	K_SAK	2925	2130	46948
17-SEP-2006	2EKO1309	K_SAK	2925	2130	8771
17-SEP-2006	2EKO1309	DB_B	2925	2130	5447
17-SEP-2006	2EKO1309	DB_B	2925	2130	7732
17-SEP-2006	2EKO1309	DB_B	2925	2130	2603
17-SEP-2006	2EKO1309	TSK	127397	2146	641
17-SEP-2006	2EKO1309	TSK	127397	2146	2469
17-SEP-2006	2EKO1309	TSK	127397	2146	910
17-SEP-2006	2EKO1309	K_SAK	58728	2051	8767
17-SEP-2006	2EKO1309	K_SAK	58728	2051	46948
17-SEP-2006	2EKO1309	K_SAK	58728	2051	8767
17-SEP-2006	2EKO1309	DB_B	58728	2051	5556
17-SEP-2006	2EKO1309	DB_B	58728	2051	7713
17-SEP-2006	2EKO1309	DB_B	58728	2051	5556
17-SEP-2006	2EKO1309	DB_B	58728	2051	7721
17-SEP-2006	2EKO1309	K_SAK	58728	2051	46946
17-SEP-2006	2EKO1309	K_SAK	58728	2051	8767
17-SEP-2006	2EKO1309	SATR	58728	2051	45268
17-SEP-2006	2EKO1309	DB_B	58728	2051	5556
17-SEP-2006	2EKO1309	DB_B	58728	2051	7715
17-SEP-2006	2EKO1309	DB_B	58728	2051	5556
17-SEP-2006	2EKO1309	K_SAK	58728	2051	46948
17-SEP-2006	2EKO1309	DB_B	58728	2051	626
17-SEP-2006	2EKO1309	DB_B	58728	2051	333
17-SEP-2006	2EKO1309	DB_B	58728	2051	2316
17-SEP-2006	2EKO1309	DB_B	58728	2051	112792
17-SEP-2006	2EKO1309	DB_B	58728	2051	2631
17-SEP-2006	2EKO1309	DB_B	58728	2051	9601
17-SEP-2006	2EKO1309	DB_B	58728	2051	2629
17-SEP-2006	2EKO1309	DB_B	58728	2051	2803
17-SEP-2006	2EKO1309	DB_B	58728	2051	10200
17-SEP-2006	2EKO1309	DB_B	58728	2051	3786
17-SEP-2006	2EKO1309	DB_B	58728	2051	3590
17-SEP-2006	2EKO1309	K_SAK	127397	2146	46948
17-SEP-2006	2EKO1309	K_SAK	127397	2146	8771
17-SEP-2006	2EKO1309	DB_B	127397	2146	5556
17-SEP-2006	2EKO1309	K_SAK	127397	2146	46948
17-SEP-2006	2EKO1309	K_SAK	127397	2146	8771
17-SEP-2006	2EKO1309	DB_B	127397	2146	5556
17-SEP-2006	2EKO1309	DB_B	127397	2146	7721
17-SEP-2006	2EKO1309	DB_B	127397	2146	626
17-SEP-2006	2EKO1309	DB_B	127397	2146	333
17-SEP-2006	2EKO1309	DB_B	127397	2146	2318
17-SEP-2006	2EKO1309	DB_B	127397	2146	626
17-SEP-2006	2EKO1309	DB_B	127397	2146	2316
17-SEP-2006	2EKO1309	DB_B	127397	2146	333
17-SEP-2006	2EKO1309	PDF-F	127397	2146	112792
17-SEP-2006	2EKO1309	DB_B	127397	2146	2631
17-SEP-2006	2EKO1309	DB_B	127397	2146	7719
17-SEP-2006	2EKO1309	DB_B	127397	2146	5554
17-SEP-2006	2EKO1309	K_SAK	127397	2146	8771
17-SEP-2006	2EKO1309	PTSK	127397	2146	1118
17-SEP-2006	2EKO1309	PTSK	127397	2146	715
17-SEP-2006	2EKO1309	PTSK	127397	2146	92261
17-SEP-2006	2EKO1309	K_SAK	171125	2087	8771
17-SEP-2006	2EKO1309	SATR	171125	2087	45268
17-SEP-2006	2EKO1309	DB_B	171125	2087	5556
17-SEP-2006	2EKO1309	DB_B	171125	2087	7840
17-SEP-2006	2EKO1309	K_SAK	171125	2087	46987
17-SEP-2006	2EKO1309	SATR	217826	2139	45268
17-SEP-2006	2EKO1309	SATR	217826	2139	11590
17-SEP-2006	2EKO1309	SATR	217826	2139	371
17-SEP-2006	2EKO1309	S_B	181476	15407	8741
17-SEP-2006	2EKO1309	SATR	181476	15407	45268
17-SEP-2006	2EKO1309	PDF-F	181476	15407	11602
17-SEP-2006	2EKO1309	SATR	181476	15407	371
17-SEP-2006	2EKO1309	SATR	181476	15407	10262
17-SEP-2006	2EKO1309	PDF-F	181476	15407	210181
17-SEP-2006	2EKO1309	PDF-F	181476	15407	194019
17-SEP-2006	2EKO1309	PDF-F	181476	15407	11636
17-SEP-2006	2EKO1309	SATR	181476	15407	371
17-SEP-2006	2EKO1309	SATR	181476	15407	10228
17-SEP-2006	2EKO1309	PDF-F	181476	15407	205337
17-SEP-2006	2EKO1309	PDF-F	181476	15407	191527
17-SEP-2006	2EKO1309	PDF-F	181476	15407	11612
17-SEP-2006	2EKO1309	SATR	181476	15407	371
17-SEP-2006	2EKO1309	SATR	181476	15407	10244
17-SEP-2006	2EKO1309	PDF-F	181476	15407	203979
17-SEP-2006	2EKO1309	PDF-F	181476	15407	193089
17-SEP-2006	2EKO1309	K_SAK	181476	15407	46987
17-SEP-2006	2EKO1309	K_SAK	181476	15407	8771
17-SEP-2006	2EKO1309	DB_B	181476	15407	5593
17-SEP-2006	2EKO1309	DB_B	181476	15407	7844
17-SEP-2006	2EKO1309	DB_B	181476	15407	626
17-SEP-2006	2EKO1309	DB_B	181476	15407	333
17-SEP-2006	2EKO1309	DB_B	181476	15407	2318
17-SEP-2006	2EKO1309	DB_B	181476	15407	112792
17-SEP-2006	2EKO1309	S_B	181476	2195	8741
17-SEP-2006	2EKO1309	K_SAK	181476	2195	46989
17-SEP-2006	2EKO1309	K_SAK	181476	2195	8771
17-SEP-2006	2EKO1309	DB_B	181476	2195	5556
17-SEP-2006	2EKO1309	CIT_K	217826	2139	2481
17-SEP-2006	2EKO1309	SATR	217826	2139	10163
17-SEP-2006	2EKO1309	PDF-F	217826	2139	11602
17-SEP-2006	2EKO1309	SATR	217826	2139	371
17-SEP-2006	2EKO1309	PDF-F	217826	2139	120474
17-SEP-2006	2EKO1309	PDF-F	217826	2139	22389
17-SEP-2006	2EKO1309	SATR	217826	2139	10258
17-SEP-2006	2EKO1309	CIT-F	217826	2139	11596
17-SEP-2006	2EKO1309	SATR	217826	2139	371
17-SEP-2006	2EKO1309	CIT-F	217826	2139	29696
17-SEP-2006	2EKO1309	SATR	217826	2139	10165
17-SEP-2006	2EKO1309	CIT-F	217826	2139	11596
17-SEP-2006	2EKO1309	SATR	217826	2139	371
17-SEP-2006	2EKO1309	CIT-F	217826	2139	371
17-SEP-2006	2EKO1309	SATR	217826	2139	10165
17-SEP-2006	2EKO1309	K_SAK	217826	2139	8771
17-SEP-2006	2EKO1309	DB_B	217826	2139	5556
17-SEP-2006	2EKO1309	K_SAK	217826	2139	46989
17-SEP-2006	2EKO1309	DB_B	217826	2139	7844
17-SEP-2006	2EKO1309	DB_B	217826	2139	5556
17-SEP-2006	2EKO1309	DB_B	217826	2139	626
17-SEP-2006	2EKO1309	DB_B	217826	2139	333
17-SEP-2006	2EKO1309	DB_B	217826	2139	2316
17-SEP-2006	2EKO1309	PDF-F	217826	2139	112792
17-SEP-2006	2EKO1309	DB_B	217826	2139	7840
17-SEP-2006	2EKO1309	DB_B	217826	2139	5554
17-SEP-2006	2EKO1309	DB_B	217826	2139	7842
17-SEP-2006	2EKO1309	PDF-F	217826	2139	112792
17-SEP-2006	2EKO1309	PDF-F	217826	2139	96627
17-SEP-2006	2EKO1309	DB_B	217826	2139	626
17-SEP-2006	2EKO1309	DB_B	217826	2139	333
17-SEP-2006	2EKO1309	DB_B	217826	2139	2318
17-SEP-2006	2EKO1309	S_B	217826	2139	8741
17-SEP-2006	2EKO1309	K_SAK	221139	2093	46948
17-SEP-2006	2EKO1309	K_SAK	221139	2093	8771
17-SEP-2006	2EKO1309	SATR	221139	2093	45268
17-SEP-2006	2EKO1309	CIT-F	221139	2093	11588
17-SEP-2006	2EKO1309	SATR	221139	2093	371
17-SEP-2006	2EKO1309	CIT-F	221139	2093	59392
17-SEP-2006	2EKO1309	SATR	221139	2093	10231
17-SEP-2006	2EKO1309	PDF-F	221139	2093	11611
17-SEP-2006	2EKO1309	SATR	221139	2093	371
17-SEP-2006	2EKO1309	SATR	221139	2093	10346
17-SEP-2006	2EKO1309	PDF-F	221139	2093	138857
17-SEP-2006	2EKO1309	SATR	221139	2093	45268
17-SEP-2006	2EKO1309	SATR	221139	2093	45268
17-SEP-2006	2EKO1309	K_SAK	247102	14985	46989
17-SEP-2006	2EKO1309	K_SAK	247102	14985	8771
17-SEP-2006	2EKO1309	DB_B	247102	14985	5591
17-SEP-2006	2EKO1309	K_SAK	232346	2137	46948
17-SEP-2006	2EKO1309	K_SAK	232346	2137	8771
17-SEP-2006	2EKO1309	S_B	232346	2137	8741
17-SEP-2006	2EKO1309	K_SAK	232346	2137	8771
17-SEP-2006	2EKO1309	SATR	232346	2137	45268
17-SEP-2006	2EKO1309	SATR	232346	2137	41072
17-SEP-2006	2EKO1309	PDF-F	232346	2137	11597
17-SEP-2006	2EKO1309	DB_B	232346	2137	47660
17-SEP-2006	2EKO1309	DB_B	232346	2137	4293
17-SEP-2006	2EKO1309	DB_B	232346	2137	7713
17-SEP-2006	2EKO1309	SATR	232346	2137	371
17-SEP-2006	2EKO1309	PDF-F	232346	2137	58361
17-SEP-2006	2EKO1309	SATR	232346	2137	10343
17-SEP-2006	2EKO1309	SATR	232346	2137	45268
17-SEP-2006	2EKO1309	PDF-F	232346	2137	11646
17-SEP-2006	2EKO1309	SATR	232346	2137	371
17-SEP-2006	2EKO1309	PDF-F	232346	2137	150967
17-SEP-2006	2EKO1309	SATR	232346	2137	10214
17-SEP-2006	2EKO1309	SATR	232346	2096	41072
17-SEP-2006	2EKO1309	K_SAK	232346	2096	46948
17-SEP-2006	2EKO1309	K_SAK	232346	2096	8771
17-SEP-2006	2EKO1309	DB_B	232346	2096	5556
17-SEP-2006	2EKO1309	DB_B	232346	2096	7715
17-SEP-2006	2EKO1309	DB_B	232346	2096	638
17-SEP-2006	2EKO1309	DB_B	232346	2096	333
17-SEP-2006	2EKO1309	DB_B	232346	2096	2365
17-SEP-2006	2EKO1309	K_SAK	232346	2096	46948
17-SEP-2006	2EKO1309	DB_B	232346	2096	98304
17-SEP-2006	2EKO1309	K_SAK	232346	2096	8771
17-SEP-2006	2EKO1309	DB_B	232346	2096	5554
17-SEP-2006	2EKO1309	DB_B	232346	2096	7713
17-SEP-2006	2EKO1309	DB_B	232346	2096	638
17-SEP-2006	2EKO1309	DB_B	232346	2096	333
17-SEP-2006	2EKO1309	DB_B	232346	2096	2365
17-SEP-2006	2EKO1309	DB_B	232346	2096	98304
17-SEP-2006	2EKO1309	DB_B	232346	2096	5554
17-SEP-2006	2EKO1309	K_SAK	232346	2096	8771
17-SEP-2006	2EKO1309	SATR	232346	2096	45268
17-SEP-2006	2EKO1309	PDF-F	232346	2096	11597
17-SEP-2006	2EKO1309	SATR	232346	2096	371
17-SEP-2006	2EKO1309	PDF-F	232346	2096	58361
17-SEP-2006	2EKO1309	SATR	232346	2096	10343
17-SEP-2006	2EKO1309	SATR	232346	2096	45268
17-SEP-2006	2EKO1309	SATR	232346	2096	41072
17-SEP-2006	2EKO1309	SATR	232346	2096	45268
17-SEP-2006	2EKO1309	PDF-F	232346	2096	11627
17-SEP-2006	2EKO1309	SATR	232346	2096	371
17-SEP-2006	2EKO1309	PDF-F	232346	2096	131882
17-SEP-2006	2EKO1309	SATR	232346	2096	10362
17-SEP-2006	2EKO1309	K_SAK	317143	2169	46948
17-SEP-2006	2EKO1309	K_SAK	317143	2169	8771
17-SEP-2006	2EKO1309	K_SAK	317143	2169	46948
17-SEP-2006	2EKO1309	K_SAK	317143	2169	8771
17-SEP-2006	2EKO1309	DB_B	317143	2169	5554
17-SEP-2006	2EKO1309	DB_B	317143	2169	7719
17-SEP-2006	2EKO1309	DB_B	317143	2169	2631
17-SEP-2006	2EKO1309	DB_B	317143	2169	9556
17-SEP-2006	2EKO1309	DB_B	317143	2169	2629
17-SEP-2006	2EKO1309	DB_B	317143	2169	2167
17-SEP-2006	2EKO1309	DB_B	317143	2169	2631
17-SEP-2006	2EKO1309	DB_B	317143	2169	9480
17-SEP-2006	2EKO1309	DB_B	317143	2169	3266
17-SEP-2006	2EKO1309	DB_B	317143	2169	3070
17-SEP-2006	2EKO1309	DB_B	317143	2169	3070
17-SEP-2006	2EKO1309	DB_B	317143	2169	619
17-SEP-2006	2EKO1309	DB_B	317143	2169	333
17-SEP-2006	2EKO1309	DB_B	317143	2169	2364
17-SEP-2006	2EKO1309	DB_B	317143	2169	26624
17-SEP-2006	2EKO1309	DB_B	318354	2076	626
17-SEP-2006	2EKO1309	DB_B	318354	2076	333
17-SEP-2006	2EKO1309	DB_B	318354	2076	2318
17-SEP-2006	2EKO1309	DB_B	318354	2076	102306
17-SEP-2006	2EKO1309	K_SAK	318354	2076	46946
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	DB_B	318354	2076	5447
17-SEP-2006	2EKO1309	DB_B	318354	2076	5445
17-SEP-2006	2EKO1309	SATR	318354	2076	45268
17-SEP-2006	2EKO1309	K_SAK	318354	2076	46948
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	DB_B	318354	2076	5447
17-SEP-2006	2EKO1309	DB_B	318354	2076	4889
17-SEP-2006	2EKO1309	DB_B	318354	2076	626
17-SEP-2006	2EKO1309	DB_B	318354	2076	333
17-SEP-2006	2EKO1309	DB_B	318354	2076	2318
17-SEP-2006	2EKO1309	DB_B	318354	2076	112792
17-SEP-2006	2EKO1309	DB_B	318354	2076	638
17-SEP-2006	2EKO1309	DB_B	318354	2076	333
17-SEP-2006	2EKO1309	DB_B	318354	2076	2440
17-SEP-2006	2EKO1309	DB_B	318354	2076	504
17-SEP-2006	2EKO1309	DB_B	318354	2076	56320
17-SEP-2006	2EKO1309	DB_B	318354	2076	5445
17-SEP-2006	2EKO1309	DB_B	318354	2076	5447
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	CAL	318354	2076	34086
17-SEP-2006	2EKO1309	CAL	318354	2076	6623
17-SEP-2006	2EKO1309	CAL	318354	2076	10671
17-SEP-2006	2EKO1309	CAL	318354	2076	6623
17-SEP-2006	2EKO1309	CAL	318354	2076	34086
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	PTSK	318354	2076	1118
17-SEP-2006	2EKO1309	PTSK	318354	2076	92683
17-SEP-2006	2EKO1309	PTSK	318354	2076	715
17-SEP-2006	2EKO1309	DB_B	318354	2076	5445
17-SEP-2006	2EKO1309	TSK	318354	2076	641
17-SEP-2006	2EKO1309	TSK	318354	2076	2469
17-SEP-2006	2EKO1309	TSK	318354	2076	910
17-SEP-2006	2EKO1309	TSK	318354	2076	821
17-SEP-2006	2EKO1309	TSK	318354	2076	846
17-SEP-2006	2EKO1309	TSK	318354	2076	4231
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	CAL	318354	2076	34082
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	B_B	318354	2076	5350
17-SEP-2006	2EKO1309	B_B	318354	2076	14841
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	M_B	318354	2076	5456
17-SEP-2006	2EKO1309	M_B	318354	2076	4676
17-SEP-2006	2EKO1309	M_B	318354	2076	5758
17-SEP-2006	2EKO1309	M_B	318354	2076	15501
17-SEP-2006	2EKO1309	M_B	318354	2076	11404
17-SEP-2006	2EKO1309	M_B	318354	2076	5301
17-SEP-2006	2EKO1309	MR_B	318354	2076	1298
17-SEP-2006	2EKO1309	P_B	318354	2076	4356
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	K_SAK	318354	2076	46946
17-SEP-2006	2EKO1309	K_SAK	318354	2076	8767
17-SEP-2006	2EKO1309	DB_B	318354	2076	5445
17-SEP-2006	2EKO1309	DB_B	318354	2076	7728
17-SEP-2006	2EKO1309	DB_B	318354	2076	638
17-SEP-2006	2EKO1309	DB_B	318354	2076	2365
17-SEP-2006	2EKO1309	DB_B	318354	2076	333
17-SEP-2006	2EKO1309	DB_B	318354	2076	98304
17-SEP-2006	2EKO1309	K_SAK	320541	2047	46989
17-SEP-2006	2EKO1309	K_SAK	320541	2047	8771
17-SEP-2006	2EKO1309	DB_B	320541	2047	5445
17-SEP-2006	2EKO1309	K_SAK	320541	2047	46987
17-SEP-2006	2EKO1309	K_SAK	320541	2047	8771
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10182
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	PDF-F	314523	2195	97409
17-SEP-2006	2EKO1309	SATR	314523	2195	10184
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT_K	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	10219
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10182
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	CIT-F	314523	2195	11596
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT-F	314523	2195	29696
17-SEP-2006	2EKO1309	SATR	314523	2195	10165
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	427114
17-SEP-2006	2EKO1309	SATR	314523	2195	10182
17-SEP-2006	2EKO1309	PDF-F	314523	2195	3396
17-SEP-2006	2EKO1309	SATR	314523	2195	10189
17-SEP-2006	2EKO1309	SATR	314523	2195	45268
17-SEP-2006	2EKO1309	CIT-F	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT-F	314523	2195	51200
17-SEP-2006	2EKO1309	SATR	314523	2195	10231
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	371
17-SEP-2006	2EKO1309	CIT-F	314523	2195	11588
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	CIT-F	314523	2195	51200
17-SEP-2006	2EKO1309	SATR	314523	2195	10231
17-SEP-2006	2EKO1309	SATR	314523	2195	371
17-SEP-2006	2EKO1309	PDF-F	314523	2195	371
17-SEP-2006	2EKO1309	SATR	314523	2195	10189
17-SEP-2006	2EKO1309	SATR	314523	2195	371
