DT	WEBCT_KODS	KOMP_KODS	USR	IP	APJ
27-SEP-2006	2DAT4025	B_B	97782	15103	18797
27-SEP-2006	2DAT4025	B_B	97782	15103	20310
27-SEP-2006	2DAT4025	B_B	97782	15103	10883
27-SEP-2006	2DAT4025	M_B	97782	15103	5475
27-SEP-2006	2DAT4025	M_B	97782	15103	4628
27-SEP-2006	2DAT4025	M_B	97782	15103	5695
27-SEP-2006	2DAT4025	M_B	97782	15103	15336
27-SEP-2006	2DAT4025	M_B	97782	15103	4075
27-SEP-2006	2DAT4025	B_B	97782	15103	4462
27-SEP-2006	2DAT4025	PR_B	97782	15103	1107
27-SEP-2006	2DAT4025	PR_B	97782	15103	1183
27-SEP-2006	2DAT4025	PR_B	97782	15103	728
27-SEP-2006	2DAT4025	DB_B	97782	15103	901
27-SEP-2006	2DAT4025	TSK	97782	15103	637
27-SEP-2006	2DAT4025	TSK	97782	15103	2353
27-SEP-2006	2DAT4025	TSK	97782	15103	822
27-SEP-2006	2DAT4025	B_B	97782	15103	5291
27-SEP-2006	2DAT4025	CAL	97782	15103	33091
27-SEP-2006	2DAT4025	B_B	97782	15103	4688
27-SEP-2006	2DAT4025	SATR	97782	15103	2635
27-SEP-2006	2DAT4025	HTM-F	97782	15103	11631
27-SEP-2006	2DAT4025	SATR	97782	15103	5418
27-SEP-2006	2DAT4025	SATR	97782	15103	4866
27-SEP-2006	2DAT4025	K_SAK	97782	15103	44930
27-SEP-2006	2DAT4025	K_SAK	97782	15103	7126
27-SEP-2006	2DAT4025	M_B	97782	15103	5475
27-SEP-2006	2DAT4025	M_B	97782	15103	5697
27-SEP-2006	2DAT4025	M_B	97782	15103	4634
27-SEP-2006	2DAT4025	DB_B	97782	15103	901
27-SEP-2006	2DAT4025	DB_B	97782	15103	901
27-SEP-2006	2DAT4025	TSK	97782	15103	637
27-SEP-2006	2DAT4025	TSK	97782	15103	2353
27-SEP-2006	2DAT4025	TSK	97782	15103	822
27-SEP-2006	2DAT4025	HTM-F	176769	11391	11631
27-SEP-2006	2DAT4025	SATR	176769	11391	5418
27-SEP-2006	2DAT4025	SATR	176769	11391	4866
27-SEP-2006	2DAT4025	M_B	176769	11391	355
27-SEP-2006	2DAT4025	M_B	176769	11391	11252
27-SEP-2006	2DAT4025	M_B	176769	11391	5475
27-SEP-2006	2DAT4025	M_B	176769	11391	5695
27-SEP-2006	2DAT4025	M_B	176769	11391	4634
27-SEP-2006	2DAT4025	M_B	176769	11391	3444
27-SEP-2006	2DAT4025	K_SAK	176769	11391	44971
27-SEP-2006	2DAT4025	M_B	176769	11391	5475
27-SEP-2006	2DAT4025	M_B	176769	11391	5697
27-SEP-2006	2DAT4025	M_B	176769	11391	4634
27-SEP-2006	2DAT4025	M_B	176769	11391	11254
27-SEP-2006	2DAT4025	M_B	176769	11391	16434
27-SEP-2006	2DAT4025	M_B	176769	11391	11225
27-SEP-2006	2DAT4025	M_B	176769	11391	5475
27-SEP-2006	2DAT4025	M_B	176769	11391	4628
27-SEP-2006	2DAT4025	M_B	176769	11391	5695
27-SEP-2006	2DAT4025	K_SAK	176769	11391	7122
27-SEP-2006	2DAT4025	S_B	176769	11391	973
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	HTM-F	176769	11391	11631
27-SEP-2006	2DAT4025	SATR	176769	11391	5418
27-SEP-2006	2DAT4025	SATR	176769	11391	4866
27-SEP-2006	2DAT4025	M_B	176769	11391	5943
27-SEP-2006	2DAT4025	S_B	176769	11391	973
27-SEP-2006	2DAT4025	CAL	176769	11391	33091
27-SEP-2006	2DAT4025	GL_B	176769	11391	774
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	M_B	176769	11391	15714
27-SEP-2006	2DAT4025	B_B	176769	11391	618
27-SEP-2006	2DAT4025	B_B	176769	11391	556
27-SEP-2006	2DAT4025	B_B	176769	11391	3433
27-SEP-2006	2DAT4025	S_B	176769	11391	973
27-SEP-2006	2DAT4025	K_SAK	176769	11391	7122
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	M_B	176769	11391	5475
27-SEP-2006	2DAT4025	M_B	176769	11391	4622
27-SEP-2006	2DAT4025	M_B	176769	11391	5695
27-SEP-2006	2DAT4025	M_B	176769	11391	15346
27-SEP-2006	2DAT4025	CIT_K	176769	11391	1083
27-SEP-2006	2DAT4025	M_B	176769	11391	16403
27-SEP-2006	2DAT4025	CIT_K	176769	11391	1126
27-SEP-2006	2DAT4025	M_B	176769	11391	16417
27-SEP-2006	2DAT4025	CIT_K	176769	11391	1126
27-SEP-2006	2DAT4025	M_B	176769	11391	16813
27-SEP-2006	2DAT4025	CIT_K	176769	11391	1126
27-SEP-2006	2DAT4025	M_B	176769	11391	17205
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	HTM-F	176769	11391	11631
27-SEP-2006	2DAT4025	SATR	176769	11391	5418
27-SEP-2006	2DAT4025	SATR	176769	11391	4866
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	HTM-F	176769	11391	11631
27-SEP-2006	2DAT4025	SATR	176769	11391	5418
27-SEP-2006	2DAT4025	SATR	176769	11391	4866
27-SEP-2006	2DAT4025	PR_B	176769	11391	1107
27-SEP-2006	2DAT4025	PR_B	176769	11391	728
27-SEP-2006	2DAT4025	PR_B	176769	11391	1183
27-SEP-2006	2DAT4025	DB_B	176769	11391	901
27-SEP-2006	2DAT4025	M_B	176769	11391	5475
27-SEP-2006	2DAT4025	M_B	176769	11391	5695
27-SEP-2006	2DAT4025	M_B	176769	11391	4634
27-SEP-2006	2DAT4025	CIT_K	176769	11391	1172
27-SEP-2006	2DAT4025	M_B	176769	11391	15346
27-SEP-2006	2DAT4025	M_B	176769	11391	4125
27-SEP-2006	2DAT4025	M_B	176769	11391	4125
27-SEP-2006	2DAT4025	K_SAK	176769	11391	7122
27-SEP-2006	2DAT4025	SATR	176769	11391	2635
27-SEP-2006	2DAT4025	K_SAK	177390	15335	44971
27-SEP-2006	2DAT4025	K_SAK	177390	15335	7122
27-SEP-2006	2DAT4025	SATR	177390	15335	2635
27-SEP-2006	2DAT4025	HTM-F	177390	15335	11631
27-SEP-2006	2DAT4025	SATR	177390	15335	5418
27-SEP-2006	2DAT4025	SATR	177390	15335	4866
27-SEP-2006	2DAT4025	K_SAK	219702	3503	44971
27-SEP-2006	2DAT4025	K_SAK	219702	3503	7122
27-SEP-2006	2DAT4025	S_B	219702	3503	973
27-SEP-2006	2DAT4025	SATR	219702	3503	2635
27-SEP-2006	2DAT4025	HTM-F	219702	3503	11631
27-SEP-2006	2DAT4025	SATR	219702	3503	5418
27-SEP-2006	2DAT4025	SATR	219702	3503	4866
27-SEP-2006	2DAT4025	K_SAK	219702	3503	44971
27-SEP-2006	2DAT4025	K_SAK	219702	3503	7122
27-SEP-2006	2DAT4025	SATR	219702	3503	2635
27-SEP-2006	2DAT4025	HTM-F	219702	3503	11631
27-SEP-2006	2DAT4025	SATR	219702	3503	5418
27-SEP-2006	2DAT4025	SATR	219702	3503	4866
27-SEP-2006	2DAT4025	K_SAK	219702	3524	44971
27-SEP-2006	2DAT4025	K_SAK	219702	3524	7122
27-SEP-2006	2DAT4025	SATR	219702	3524	3259
27-SEP-2006	2DAT4025	HTM-F	219702	3524	11631
27-SEP-2006	2DAT4025	K_SAK	219702	3524	7122
27-SEP-2006	2DAT4025	SATR	219702	3524	5418
27-SEP-2006	2DAT4025	SATR	219702	3524	4977
27-SEP-2006	2DAT4025	K_SAK	219702	3524	44969
27-SEP-2006	2DAT4025	K_SAK	219702	3524	7122
27-SEP-2006	2DAT4025	SATR	219702	3524	2635
27-SEP-2006	2DAT4025	HTM-F	219702	3524	11631
27-SEP-2006	2DAT4025	SATR	219702	3524	5418
27-SEP-2006	2DAT4025	SATR	219702	3524	4866
27-SEP-2006	2DAT4025	K_SAK	219702	3524	44971
27-SEP-2006	2DAT4025	K_SAK	219702	3524	7122
27-SEP-2006	2DAT4025	M_B	219702	3524	5475
27-SEP-2006	2DAT4025	M_B	219702	3524	5695
27-SEP-2006	2DAT4025	M_B	219702	3524	4628
27-SEP-2006	2DAT4025	SATR	219702	3524	2635
27-SEP-2006	2DAT4025	HTM-F	219702	3524	11682
27-SEP-2006	2DAT4025	SATR	219702	3524	15893
27-SEP-2006	2DAT4025	SATR	219702	3524	5252
27-SEP-2006	2DAT4025	S_B	219702	3524	973
27-SEP-2006	2DAT4025	SATR	219702	3524	2635
27-SEP-2006	2DAT4025	GL_B	219702	3524	774
27-SEP-2006	2DAT4025	HTM-F	219702	3524	11631
27-SEP-2006	2DAT4025	SATR	219702	3524	5418
27-SEP-2006	2DAT4025	SATR	219702	3524	4866
27-SEP-2006	2DAT4025	SATR	219702	3524	2635
27-SEP-2006	2DAT4025	HTM-F	219702	3524	11631
27-SEP-2006	2DAT4025	SATR	219702	3524	5418
27-SEP-2006	2DAT4025	SATR	219702	3524	4866
27-SEP-2006	2DAT4025	M_B	219702	3524	5475
27-SEP-2006	2DAT4025	M_B	219702	3524	4628
27-SEP-2006	2DAT4025	M_B	219702	3524	5697
27-SEP-2006	2DAT4025	K_SAK	215132	20351	44969
27-SEP-2006	2DAT4025	K_SAK	215132	20351	7122
27-SEP-2006	2DAT4025	M_B	215132	20351	5475
27-SEP-2006	2DAT4025	M_B	215132	20351	5695
27-SEP-2006	2DAT4025	M_B	215132	20351	4628
27-SEP-2006	2DAT4025	M_B	215132	20351	15330
27-SEP-2006	2DAT4025	M_B	215132	20351	4077
27-SEP-2006	2DAT4025	M_B	215132	20351	355
27-SEP-2006	2DAT4025	K_SAK	215132	20351	7122
27-SEP-2006	2DAT4025	M_B	215132	20351	5475
27-SEP-2006	2DAT4025	M_B	215132	20351	5697
27-SEP-2006	2DAT4025	M_B	215132	20351	4634
27-SEP-2006	2DAT4025	K_SAK	216964	6806	44971
27-SEP-2006	2DAT4025	K_SAK	216964	6806	7122
27-SEP-2006	2DAT4025	S_B	216964	6806	973
27-SEP-2006	2DAT4025	M_B	216964	6806	5475
27-SEP-2006	2DAT4025	M_B	216964	6806	4628
27-SEP-2006	2DAT4025	M_B	216964	6806	5695
27-SEP-2006	2DAT4025	SATR	216964	6806	3259
27-SEP-2006	2DAT4025	GL_B	216964	6806	774
27-SEP-2006	2DAT4025	CAL	216964	6806	25469
27-SEP-2006	2DAT4025	K_SAK	216964	6806	44969
27-SEP-2006	2DAT4025	K_SAK	216964	6806	7126
27-SEP-2006	2DAT4025	B_B	216964	6806	5293
27-SEP-2006	2DAT4025	K_SAK	216964	6806	7122
27-SEP-2006	2DAT4025	B_B	216964	6806	18811
27-SEP-2006	2DAT4025	K_SAK	216964	6806	7122
27-SEP-2006	2DAT4025	S_B	216964	6806	973
27-SEP-2006	2DAT4025	SATR	216964	6806	3259
27-SEP-2006	2DAT4025	B_B	216964	6806	5293
27-SEP-2006	2DAT4025	B_B	216964	6806	18825
27-SEP-2006	2DAT4025	B_B	216964	6806	8565
27-SEP-2006	2DAT4025	B_B	216964	6806	6764
27-SEP-2006	2DAT4025	B_B	216964	6806	4962
27-SEP-2006	2DAT4025	K_SAK	216964	6806	7122
27-SEP-2006	2DAT4025	B_B	216964	6806	5291
27-SEP-2006	2DAT4025	B_B	216964	6806	15639
27-SEP-2006	2DAT4025	B_B	216964	6806	6918
27-SEP-2006	2DAT4025	B_B	216964	6806	10147
27-SEP-2006	2DAT4025	K_SAK	216136	818	44930
27-SEP-2006	2DAT4025	K_SAK	216136	818	7122
27-SEP-2006	2DAT4025	DB_B	216136	818	901
27-SEP-2006	2DAT4025	B_B	216136	818	5291
27-SEP-2006	2DAT4025	SATR	216136	818	2635
27-SEP-2006	2DAT4025	CAL	178143	11666	33091
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	4628
27-SEP-2006	2DAT4025	M_B	178143	11666	5695
27-SEP-2006	2DAT4025	B_B	178143	11666	5293
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	HTM-F	178143	11666	11682
27-SEP-2006	2DAT4025	SATR	178143	11666	15893
27-SEP-2006	2DAT4025	SATR	178143	11666	5252
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	HTM-F	178143	11666	11631
27-SEP-2006	2DAT4025	SATR	178143	11666	5418
27-SEP-2006	2DAT4025	SATR	178143	11666	4866
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	GL_B	178143	11666	774
27-SEP-2006	2DAT4025	CAL	178143	11666	33091
27-SEP-2006	2DAT4025	HTM-F	178143	11666	11647
27-SEP-2006	2DAT4025	SATR	178143	11666	14372
27-SEP-2006	2DAT4025	SATR	178143	11666	4869
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	5693
27-SEP-2006	2DAT4025	M_B	178143	11666	4628
27-SEP-2006	2DAT4025	B_B	178143	11666	5293
27-SEP-2006	2DAT4025	PR_B	178143	11666	1107
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	PR_B	178143	11666	1183
27-SEP-2006	2DAT4025	PR_B	178143	11666	728
27-SEP-2006	2DAT4025	DB_B	178143	11666	901
27-SEP-2006	2DAT4025	TSK	178143	11666	637
27-SEP-2006	2DAT4025	TSK	178143	11666	2353
27-SEP-2006	2DAT4025	TSK	178143	11666	822
27-SEP-2006	2DAT4025	TSK	178143	11666	906
27-SEP-2006	2DAT4025	TSK	178143	11666	637
27-SEP-2006	2DAT4025	TSK	178143	11666	2353
27-SEP-2006	2DAT4025	TSK	178143	11666	822
27-SEP-2006	2DAT4025	TSK	178143	11666	817
27-SEP-2006	2DAT4025	K_SAK	178143	11666	44930
27-SEP-2006	2DAT4025	K_SAK	178143	11666	7122
27-SEP-2006	2DAT4025	K_SAK	178143	11666	7122
27-SEP-2006	2DAT4025	S_B	178143	11666	973
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	TSK	178143	11666	4103
27-SEP-2006	2DAT4025	TSK	178143	11666	860
27-SEP-2006	2DAT4025	PR_B	178143	11666	1107
27-SEP-2006	2DAT4025	PR_B	178143	11666	728
27-SEP-2006	2DAT4025	PR_B	178143	11666	1183
27-SEP-2006	2DAT4025	B_B	178143	11666	5293
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	4628
27-SEP-2006	2DAT4025	M_B	178143	11666	5697
27-SEP-2006	2DAT4025	HTM-F	178143	11666	11631
27-SEP-2006	2DAT4025	SATR	178143	11666	5418
27-SEP-2006	2DAT4025	SATR	178143	11666	4866
27-SEP-2006	2DAT4025	B_B	178143	11666	5293
27-SEP-2006	2DAT4025	B_B	178143	11666	17756
27-SEP-2006	2DAT4025	S_B	178143	11666	973
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	GL_B	178143	11666	774
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	5697
27-SEP-2006	2DAT4025	M_B	178143	11666	4634
27-SEP-2006	2DAT4025	M_B	178143	11666	1694
27-SEP-2006	2DAT4025	CIT_K	178143	11666	1063
27-SEP-2006	2DAT4025	M_B	178143	11666	16058
27-SEP-2006	2DAT4025	M_B	178143	11666	1890
27-SEP-2006	2DAT4025	B_B	178143	11666	628
27-SEP-2006	2DAT4025	B_B	178143	11666	2471
27-SEP-2006	2DAT4025	B_B	178143	11666	556
27-SEP-2006	2DAT4025	M_B	178143	11666	355
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	4628
27-SEP-2006	2DAT4025	M_B	178143	11666	5695
27-SEP-2006	2DAT4025	M_B	178143	11666	11252
27-SEP-2006	2DAT4025	M_B	178143	11666	16345
27-SEP-2006	2DAT4025	M_B	178143	11666	5475
27-SEP-2006	2DAT4025	M_B	178143	11666	4634
27-SEP-2006	2DAT4025	M_B	178143	11666	5697
27-SEP-2006	2DAT4025	M_B	178143	11666	11243
27-SEP-2006	2DAT4025	M_B	178143	11666	4125
27-SEP-2006	2DAT4025	M_B	178143	11666	4125
27-SEP-2006	2DAT4025	B_B	178143	11666	618
27-SEP-2006	2DAT4025	B_B	178143	11666	2447
27-SEP-2006	2DAT4025	B_B	178143	11666	556
27-SEP-2006	2DAT4025	K_SAK	178143	11666	44930
27-SEP-2006	2DAT4025	K_SAK	178143	11666	7122
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	SATR	178143	11666	2635
27-SEP-2006	2DAT4025	HTM-F	178143	11666	11682
27-SEP-2006	2DAT4025	SATR	178143	11666	15893
27-SEP-2006	2DAT4025	SATR	178143	11666	5252
27-SEP-2006	2DAT4025	M_B	178143	11666	15336
27-SEP-2006	2DAT4025	M_B	216958	16740	355
27-SEP-2006	2DAT4025	M_B	216958	16740	5475
27-SEP-2006	2DAT4025	M_B	216958	16740	4634
27-SEP-2006	2DAT4025	M_B	216958	16740	5693
27-SEP-2006	2DAT4025	M_B	216958	16740	11252
27-SEP-2006	2DAT4025	M_B	216958	16740	16119
27-SEP-2006	2DAT4025	K_SAK	216958	16740	44971
27-SEP-2006	2DAT4025	K_SAK	216958	16740	7122
27-SEP-2006	2DAT4025	M_B	216958	16740	5475
27-SEP-2006	2DAT4025	M_B	216958	16740	5697
27-SEP-2006	2DAT4025	M_B	216958	16740	4628
27-SEP-2006	2DAT4025	M_B	216958	16740	15346
27-SEP-2006	2DAT4025	M_B	216958	16740	4125
27-SEP-2006	2DAT4025	K_SAK	216069	10510	44971
27-SEP-2006	2DAT4025	K_SAK	216069	10510	7122
27-SEP-2006	2DAT4025	S_B	216069	10510	973
27-SEP-2006	2DAT4025	SATR	216069	10510	2635
27-SEP-2006	2DAT4025	HTM-F	216069	10510	11631
27-SEP-2006	2DAT4025	SATR	216069	10510	5418
27-SEP-2006	2DAT4025	SATR	216069	10510	4866
27-SEP-2006	2DAT4025	HTM-F	216069	10510	11682
27-SEP-2006	2DAT4025	SATR	216069	10510	15893
27-SEP-2006	2DAT4025	SATR	216069	10510	5252
27-SEP-2006	2DAT4025	HTM-F	216069	10510	11631
27-SEP-2006	2DAT4025	SATR	216069	10510	5418
27-SEP-2006	2DAT4025	SATR	216069	10510	4866
27-SEP-2006	2DAT4025	SATR	216069	10510	2635
27-SEP-2006	2DAT4025	DB_B	216069	10510	901
27-SEP-2006	2DAT4025	TSK	216069	10510	637
27-SEP-2006	2DAT4025	TSK	216069	10510	2353
27-SEP-2006	2DAT4025	TSK	216069	10510	822
27-SEP-2006	2DAT4025	M_B	216069	10510	5475
27-SEP-2006	2DAT4025	M_B	216069	10510	4634
27-SEP-2006	2DAT4025	M_B	216069	10510	5697
27-SEP-2006	2DAT4025	M_B	216069	10510	11254
27-SEP-2006	2DAT4025	M_B	216069	10510	15346
27-SEP-2006	2DAT4025	M_B	216069	10510	4075
27-SEP-2006	2DAT4025	M_B	216069	10510	355
27-SEP-2006	2DAT4025	K_SAK	216069	10510	44969
27-SEP-2006	2DAT4025	K_SAK	216069	10510	7122
27-SEP-2006	2DAT4025	K_SAK	216069	10510	44969
27-SEP-2006	2DAT4025	K_SAK	216069	10510	7122
27-SEP-2006	2DAT4025	SATR	216069	10510	2635
27-SEP-2006	2DAT4025	HTM-F	216069	10510	11631
27-SEP-2006	2DAT4025	SATR	216069	10510	5418
27-SEP-2006	2DAT4025	SATR	216069	10510	4866
27-SEP-2006	2DAT4025	CIT_K	216367	15359	1063
27-SEP-2006	2DAT4025	M_B	216367	15359	16060
27-SEP-2006	2DAT4025	K_SAK	216367	15359	44971
27-SEP-2006	2DAT4025	K_SAK	216367	15359	7122
27-SEP-2006	2DAT4025	M_B	216367	15359	5475
27-SEP-2006	2DAT4025	M_B	216367	15359	5697
27-SEP-2006	2DAT4025	M_B	216367	15359	4634
27-SEP-2006	2DAT4025	M_B	216367	15359	15330
27-SEP-2006	2DAT4025	M_B	216367	15359	4123
27-SEP-2006	2DAT4025	M_B	216367	15359	355
27-SEP-2006	2DAT4025	K_SAK	216367	15359	44969
27-SEP-2006	2DAT4025	K_SAK	216367	15359	7122
27-SEP-2006	2DAT4025	M_B	216367	15359	5475
27-SEP-2006	2DAT4025	M_B	216367	15359	4628
27-SEP-2006	2DAT4025	M_B	216367	15359	5695
27-SEP-2006	2DAT4025	M_B	216367	15359	11252
27-SEP-2006	2DAT4025	M_B	216367	15359	16378
27-SEP-2006	2DAT4025	B_B	216495	1152	38912
27-SEP-2006	2DAT4025	M_B	216495	1152	5475
27-SEP-2006	2DAT4025	M_B	216495	1152	4634
27-SEP-2006	2DAT4025	M_B	216495	1152	5697
27-SEP-2006	2DAT4025	M_B	216495	1152	16113
27-SEP-2006	2DAT4025	M_B	216495	1152	6125
27-SEP-2006	2DAT4025	M_B	216495	1152	15698
27-SEP-2006	2DAT4025	M_B	216495	1152	355
27-SEP-2006	2DAT4025	M_B	216495	1152	5475
27-SEP-2006	2DAT4025	M_B	216495	1152	5695
27-SEP-2006	2DAT4025	M_B	216495	1152	4634
27-SEP-2006	2DAT4025	M_B	216495	1152	5475
27-SEP-2006	2DAT4025	M_B	216495	1152	5697
27-SEP-2006	2DAT4025	M_B	216495	1152	4632
27-SEP-2006	2DAT4025	M_B	216495	1152	16129
27-SEP-2006	2DAT4025	M_B	216495	1152	6125
27-SEP-2006	2DAT4025	M_B	216495	1152	45407
27-SEP-2006	2DAT4025	K_SAK	216495	1152	7122
27-SEP-2006	2DAT4025	M_B	216495	1152	11254
27-SEP-2006	2DAT4025	M_B	216495	1152	16386
27-SEP-2006	2DAT4025	M_B	216495	1152	5918
27-SEP-2006	2DAT4025	B_B	216495	1152	618
27-SEP-2006	2DAT4025	B_B	216495	1152	2458
27-SEP-2006	2DAT4025	B_B	216495	1152	556
27-SEP-2006	2DAT4025	M_B	216495	1152	5475
27-SEP-2006	2DAT4025	M_B	216495	1152	5695
27-SEP-2006	2DAT4025	M_B	216495	1152	4628
27-SEP-2006	2DAT4025	M_B	216495	1152	45409
27-SEP-2006	2DAT4025	M_B	216495	1152	5475
27-SEP-2006	2DAT4025	M_B	216495	1152	5695
27-SEP-2006	2DAT4025	M_B	216495	1152	4632
27-SEP-2006	2DAT4025	M_B	216495	1152	16827
27-SEP-2006	2DAT4025	M_B	216495	1152	6264
27-SEP-2006	2DAT4029	B_B	218193	6965	44543
27-SEP-2006	2DAT4029	B_B	218193	6965	5289
27-SEP-2006	2DAT4029	K_SAK	214586	3425	44126
27-SEP-2006	2DAT4029	K_SAK	214586	3425	5091
27-SEP-2006	2DAT4029	SATR	214586	3425	9537
27-SEP-2006	2DAT4029	HTM-F	214586	3425	11841
27-SEP-2006	2DAT4029	SATR	214586	3425	6314
27-SEP-2006	2DAT4029	SATR	214586	3425	2062
27-SEP-2006	2DAT4029	SATR	214586	3425	16190
27-SEP-2006	2DAT4029	CAL	218017	6975	44516
27-SEP-2006	2DAT4029	CAL	218017	6975	35828
27-SEP-2006	2DAT4029	CAL	218017	6975	14965
27-SEP-2006	2DAT4029	B_B	218017	6975	44586
27-SEP-2006	2DAT4029	B_B	218017	6975	5289
27-SEP-2006	2DAT4029	B_B	218017	6975	44586
27-SEP-2006	2DAT4029	B_B	218017	6975	5289
27-SEP-2006	2DAT4029	B_B	218017	6975	10877
27-SEP-2006	2DAT4029	B_B	216069	10510	44584
27-SEP-2006	2DAT4029	B_B	216069	10510	5289
27-SEP-2006	2DAT4029	B_B	216069	10510	10885
27-SEP-2006	2DAT4029	K_SAK	216069	10510	44126
27-SEP-2006	2DAT4029	K_SAK	216069	10510	5091
27-SEP-2006	2DAT4029	CAL	215682	4289	44479
27-SEP-2006	2DAT4029	CAL	215682	4289	35828
27-SEP-2006	2DAT4029	CAL	215682	4289	14965
27-SEP-2006	2DAT4029	PPT-F	219762	3529	610304
27-SEP-2006	2DAT4029	SATR	219762	3529	9537
27-SEP-2006	2DAT4029	SATR	219762	3529	9537
27-SEP-2006	2DAT4029	PDF-F	219762	3529	11849
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	SATR	219762	3529	6231
27-SEP-2006	2DAT4029	SATR	219762	3529	16149
27-SEP-2006	2DAT4029	PPT-F	219762	3529	602112
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	SATR	219762	3529	6243
27-SEP-2006	2DAT4029	PPT-F	219762	3529	733184
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	PDF-F	219762	3529	130834
27-SEP-2006	2DAT4029	PDF-F	219762	3529	2155
27-SEP-2006	2DAT4029	PDF-F	219762	3529	25445
27-SEP-2006	2DAT4029	K_SAK	220195	4416	44128
27-SEP-2006	2DAT4029	K_SAK	220195	4416	5091
27-SEP-2006	2DAT4029	SATR	219762	3529	9537
27-SEP-2006	2DAT4029	K_SAK	219762	3529	5095
27-SEP-2006	2DAT4029	S_B	219762	3529	3261
27-SEP-2006	2DAT4029	K_SAK	219762	3529	5095
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	PPT-F	219762	3529	602112
27-SEP-2006	2DAT4029	SATR	219762	3529	5734
27-SEP-2006	2DAT4029	CAL	219762	3529	35548
27-SEP-2006	2DAT4029	CAL	219762	3529	36621
27-SEP-2006	2DAT4029	K_SAK	219762	3529	5095
27-SEP-2006	2DAT4029	SATR	219762	3529	9537
27-SEP-2006	2DAT4029	PPT-F	219762	3529	11841
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	SATR	219762	3529	16149
27-SEP-2006	2DAT4029	SATR	219762	3529	5734
27-SEP-2006	2DAT4029	K_SAK	219762	3529	44085
27-SEP-2006	2DAT4029	K_SAK	219762	3529	5095
27-SEP-2006	2DAT4029	SATR	219762	3529	371
27-SEP-2006	2DAT4029	SATR	219762	3529	5734
27-SEP-2006	2DAT4029	SATR	219762	3529	6279
27-SEP-2006	2DAT4029	PDF-F	219762	3529	158418
27-SEP-2006	2DAT4029	PDF-F	219762	3529	2012
27-SEP-2006	2DAT4029	PDF-F	219762	3529	65469
27-SEP-2006	2DAT4029	K_SAK	217688	2860	44126
27-SEP-2006	2DAT4029	K_SAK	217688	2860	5099
27-SEP-2006	2DAT4029	S_B	217688	2860	3261
27-SEP-2006	2DAT4029	K_SAK	217688	2860	5099
27-SEP-2006	2DAT4029	K_SAK	217628	6965	44128
27-SEP-2006	2DAT4029	K_SAK	217628	6965	5091
27-SEP-2006	2DAT4029	K_SAK	216495	1152	44128
27-SEP-2006	2DAT4029	K_SAK	216495	1152	5091
27-SEP-2006	2DAT4029	CAL	216495	1152	35540
27-SEP-2006	2DAT4029	CAL	216495	1152	36617
27-SEP-2006	2DAT4036	B_B	218017	6975	14952
27-SEP-2006	2DAT4036	B_B	218017	6975	6926
27-SEP-2006	2DAT4036	B_B	218017	6975	10290
27-SEP-2006	2DAT4036	B_B	218017	6975	45441
27-SEP-2006	2DAT4036	B_B	218017	6975	5293
27-SEP-2006	2DAT4036	B_B	218017	6975	18976
27-SEP-2006	2DAT4036	B_B	218017	6975	6796
27-SEP-2006	2DAT4036	B_B	218017	6975	12171
27-SEP-2006	2DAT4036	SATR	216495	1152	10246
27-SEP-2006	2DAT4036	SATR	216495	1152	10246
27-SEP-2006	2DAT4036	PDF-F	216495	1152	704
27-SEP-2006	2DAT4036	PDF-F	216495	1152	704
